TMC,DATE,EPOCH1h,Travel_TIME_ALL_VEHICLES,Travel_TIME_PASSENGER_VEHICLES,Travel_TIME_FREIGHT_TRUCKS
108N06021,5012015,10,173.5,177,184
108N06021,5012015,11,178.2,175,175.5
108N06021,5012015,12,176,176,NA
108N06021,5012015,13,182,NA,182
108N06021,5012015,14,205.6666667,193.6,239
108N06021,5012015,15,164,164,NA
108N06021,5012015,16,173,173,NA
108N06021,5012015,17,185.8333333,NA,185.8333333
108N06021,5012015,18,242,NA,242
108N06021,5012015,19,171,NA,171
108N06021,5012015,20,182,182,NA
108N06021,5012015,21,179.3333333,179.3333333,NA
108N06021,5012015,22,NA,NA,NA
108N06021,5012015,23,164,164,164
108N06021,5022015,0,182,193,171
108N06021,5022015,1,170,170,NA
108N06021,5022015,2,185,185,NA
108N06021,5022015,3,NA,NA,NA
108N06021,5022015,4,164,164,NA
108N06021,5022015,5,NA,NA,NA
108N06021,5022015,6,NA,NA,NA
108N06021,5022015,7,NA,NA,NA
108N06021,5022015,8,183,183,NA
108N06021,5022015,9,178,NA,178
108N06021,5022015,10,183,167,188.3333333
108N06021,5022015,11,NA,NA,NA
108N06021,5022015,12,164,164,NA
108N06021,5022015,13,2707.5,5248,167
108N06021,5022015,14,182,NA,182
108N06021,5022015,15,1460.333333,NA,1460.333333
108N06021,5022015,16,185.5,185,211
108N06021,5022015,17,NA,NA,NA
108N06021,5022015,18,NA,NA,NA
108N06021,5022015,19,NA,NA,NA
108N06021,5022015,20,NA,NA,NA
108N06021,5022015,21,219,219,NA
108N06021,5022015,22,NA,NA,NA
108N06021,5022015,23,NA,NA,NA
108N06021,5032015,0,NA,NA,NA
108N06021,5032015,1,NA,NA,NA
108N06021,5032015,2,NA,NA,NA
108N06021,5032015,3,NA,NA,NA
108N06021,5032015,4,NA,NA,NA
108N06021,5032015,5,NA,NA,NA
108N06021,5032015,6,NA,NA,NA
108N06021,5032015,7,NA,NA,NA
108N06021,5032015,8,NA,NA,NA
108N06021,5032015,9,NA,NA,NA
108N06021,5032015,10,202.6666667,NA,202.6666667
108N06021,5032015,11,209.5,NA,209.5
108N06021,5032015,12,NA,NA,NA
108N06021,5032015,13,NA,NA,NA
108N06021,5032015,14,171,NA,171
108N06021,5032015,15,182,194,170
108N06021,5032015,16,NA,NA,NA
108N06021,5032015,17,181.4,171,184
108N06021,5032015,18,182,182,NA
108N06021,5032015,19,NA,NA,NA
108N06021,5032015,20,228,228,NA
108N06021,5032015,21,183,183,NA
108N06021,5032015,22,175,NA,175
108N06021,5032015,23,NA,NA,NA
108N06021,5042015,0,NA,NA,NA
108N06021,5042015,1,NA,NA,NA
108N06021,5042015,2,179,NA,179
108N06021,5042015,3,173,NA,173
108N06021,5042015,4,NA,NA,NA
108N06021,5042015,5,NA,NA,NA
108N06021,5042015,6,172.6666667,NA,172.6666667
108N06021,5042015,7,207.5,200.5,197
108N06021,5042015,8,187,187,NA
108N06021,5042015,9,193.6666667,200,187.3333333
108N06021,5042015,10,179,179,NA
108N06021,5042015,11,195,NA,195
108N06021,5042015,12,190.6666667,181,210
108N06021,5042015,13,224.375,230.4285714,186
108N06021,5042015,14,194,NA,194
108N06021,5042015,15,174,148,182.6666667
108N06021,5042015,16,274,NA,274
108N06021,5042015,17,189,189,NA
108N06021,5042015,18,207.5,169,246
108N06021,5042015,19,184.6666667,186,182
108N06021,5042015,20,188,172.5,197
108N06021,5042015,21,NA,NA,NA
108N06021,5042015,22,NA,NA,NA
108N06021,5042015,23,177,NA,177
108N06021,5052015,0,NA,NA,NA
108N06021,5052015,1,184,184,NA
108N06021,5052015,2,162,NA,162
108N06021,5052015,3,169,167,171
108N06021,5052015,4,NA,NA,NA
108N06021,5052015,5,222,233.6666667,204.5
108N06021,5052015,6,NA,NA,NA
108N06021,5052015,7,177.5,177.5,NA
108N06021,5052015,8,195.6666667,NA,195.6666667
108N06021,5052015,9,185.6,186,170
108N06021,5052015,10,187.1666667,174,190.2
108N06021,5052015,11,181.3333333,NA,181.3333333
108N06021,5052015,12,169.5,168,177
108N06021,5052015,13,197.75,186,201.6666667
108N06021,5052015,14,295,166,296.5
108N06021,5052015,15,195,195,NA
108N06021,5052015,16,161,161,NA
108N06021,5052015,17,170,167.75,179
108N06021,5052015,18,NA,NA,NA
108N06021,5052015,19,NA,NA,NA
108N06021,5052015,20,NA,NA,NA
108N06021,5052015,21,NA,NA,NA
108N06021,5052015,22,167,NA,167
108N06021,5052015,23,NA,NA,NA
108N06021,5062015,0,179.6666667,179.6666667,NA
108N06021,5062015,1,159,NA,159
108N06021,5062015,2,NA,NA,NA
108N06021,5062015,3,NA,NA,NA
108N06021,5062015,4,NA,NA,NA
108N06021,5062015,5,195,NA,195
108N06021,5062015,6,199.4,199.3333333,199.5
108N06021,5062015,7,185,NA,185
108N06021,5062015,8,260.6666667,260.6666667,NA
108N06021,5062015,9,204,211.3333333,182
108N06021,5062015,10,176.5,NA,176.5
108N06021,5062015,11,218,NA,218
108N06021,5062015,12,NA,NA,NA
108N06021,5062015,13,170.5,166,175
108N06021,5062015,14,183,183,183
108N06021,5062015,15,271,450,181.5
108N06021,5062015,16,213.8,NA,213.8
108N06021,5062015,17,174.25,NA,174.25
108N06021,5062015,18,NA,NA,NA
108N06021,5062015,19,NA,NA,NA
108N06021,5062015,20,177,NA,177
108N06021,5062015,21,213.3333333,NA,213.3333333
108N06021,5062015,22,184,184,NA
108N06021,5062015,23,187.3333333,180.5,201
108N06021,5072015,0,NA,NA,NA
108N06021,5072015,1,190,190,NA
108N06021,5072015,2,147,147,NA
108N06021,5072015,3,NA,NA,NA
108N06021,5072015,4,NA,NA,NA
108N06021,5072015,5,170.5,170.5,NA
108N06021,5072015,6,176,167,185
108N06021,5072015,7,NA,NA,NA
108N06021,5072015,8,182.75,169,201.25
108N06021,5072015,9,207,223,191
108N06021,5072015,10,197,197,NA
108N06021,5072015,11,177.5,181,174
108N06021,5072015,12,178,180.3333333,178
108N06021,5072015,13,186,219.75,181
108N06021,5072015,14,178.6666667,175,179.1666667
108N06021,5072015,15,184.8333333,182.5,189.5
108N06021,5072015,16,197.5,197.5,NA
108N06021,5072015,17,NA,NA,NA
108N06021,5072015,18,207,NA,207
108N06021,5072015,19,166,166,NA
108N06021,5072015,20,183,NA,183
108N06021,5072015,21,183,183,NA
108N06021,5072015,22,NA,NA,NA
108N06021,5072015,23,NA,NA,NA
108N06021,5082015,0,166,166,NA
108N06021,5082015,1,196.3333333,NA,196.3333333
108N06021,5082015,2,NA,NA,NA
108N06021,5082015,3,NA,NA,NA
108N06021,5082015,4,NA,NA,NA
108N06021,5082015,5,187,NA,187
108N06021,5082015,6,386.6666667,NA,386.6666667
108N06021,5082015,7,NA,NA,NA
108N06021,5082015,8,170.6666667,193.5,158.5
108N06021,5082015,9,NA,NA,NA
108N06021,5082015,10,168.5,169,168
108N06021,5082015,11,186.6666667,NA,186.6666667
108N06021,5082015,12,163.75,164.5,163
108N06021,5082015,13,179.4,183,177
108N06021,5082015,14,174.6666667,173,177
108N06021,5082015,15,169,167,178.6666667
108N06021,5082015,16,166,NA,166
108N06021,5082015,17,186.5,179,186.5
108N06021,5082015,18,190,161,204.5
108N06021,5082015,19,180,180,NA
108N06021,5082015,20,214.5,NA,214.5
108N06021,5082015,21,197,197,NA
108N06021,5082015,22,204,204,NA
108N06021,5082015,23,168.3333333,NA,168.3333333
108N06021,5092015,0,NA,NA,NA
108N06021,5092015,1,NA,NA,NA
108N06021,5092015,2,NA,NA,NA
108N06021,5092015,3,NA,NA,NA
108N06021,5092015,4,NA,NA,NA
108N06021,5092015,5,NA,NA,NA
108N06021,5092015,6,216,NA,216
108N06021,5092015,7,186,NA,186
108N06021,5092015,8,184.25,169,189.3333333
108N06021,5092015,9,186,NA,186
108N06021,5092015,10,193.3333333,184,198
108N06021,5092015,11,186,NA,186
108N06021,5092015,12,NA,NA,NA
108N06021,5092015,13,184,NA,184
108N06021,5092015,14,192,NA,192
108N06021,5092015,15,190,190,NA
108N06021,5092015,16,182.6666667,181,183.5
108N06021,5092015,17,173,173,NA
108N06021,5092015,18,197,197,NA
108N06021,5092015,19,NA,NA,NA
108N06021,5092015,20,219,219,NA
108N06021,5092015,21,NA,NA,NA
108N06021,5092015,22,221.3333333,221.3333333,NA
108N06021,5092015,23,NA,NA,NA
108N06021,5102015,0,175,175,NA
108N06021,5102015,1,NA,NA,NA
108N06021,5102015,2,NA,NA,NA
108N06021,5102015,3,NA,NA,NA
108N06021,5102015,4,NA,NA,NA
108N06021,5102015,5,224,NA,224
108N06021,5102015,6,NA,NA,NA
108N06021,5102015,7,NA,NA,NA
108N06021,5102015,8,NA,NA,NA
108N06021,5102015,9,185,180,190
108N06021,5102015,10,189,189,NA
108N06021,5102015,11,178,NA,178
108N06021,5102015,12,186,NA,186
108N06021,5102015,13,NA,NA,NA
108N06021,5102015,14,189,189,NA
108N06021,5102015,15,NA,NA,NA
108N06021,5102015,16,182.8333333,188.5,180
108N06021,5102015,17,171,NA,171
108N06021,5102015,18,NA,NA,NA
108N06021,5102015,19,NA,NA,NA
108N06021,5102015,20,167,NA,167
108N06021,5102015,21,191.25,191,191.5
108N06021,5102015,22,NA,NA,NA
108N06021,5102015,23,169,169,NA
108N06021,5112015,0,180,NA,180
108N06021,5112015,1,167,NA,167
108N06021,5112015,2,179,NA,179
108N06021,5112015,3,NA,NA,NA
108N06021,5112015,4,171,NA,171
108N06021,5112015,5,176.5,172,181
108N06021,5112015,6,172.5,166,179
108N06021,5112015,7,183,183,NA
108N06021,5112015,8,173.6666667,164,178.5
108N06021,5112015,9,184,169,191.5
108N06021,5112015,10,201.3333333,211,186.5
108N06021,5112015,11,184.6,187.5,187
108N06021,5112015,12,179.4,179,179.5
108N06021,5112015,13,188.3333333,197,184
108N06021,5112015,14,188.6666667,NA,188.6666667
108N06021,5112015,15,179,176,187
108N06021,5112015,16,186,186,NA
108N06021,5112015,17,187.75,183,189.3333333
108N06021,5112015,18,210,210,NA
108N06021,5112015,19,181.4,177,184.3333333
108N06021,5112015,20,177,NA,177
108N06021,5112015,21,NA,NA,NA
108N06021,5112015,22,210.5,210.5,NA
108N06021,5112015,23,175,175,NA
108N06021,5122015,0,NA,NA,NA
108N06021,5122015,1,NA,NA,NA
108N06021,5122015,2,173,NA,173
108N06021,5122015,3,194,194,NA
108N06021,5122015,4,NA,NA,NA
108N06021,5122015,5,175.5,175.3333333,195.3333333
108N06021,5122015,6,199.3333333,NA,199.3333333
108N06021,5122015,7,194,194,NA
108N06021,5122015,8,NA,NA,NA
108N06021,5122015,9,184.2,186.75,178.5
108N06021,5122015,10,197.25,189,195.3333333
108N06021,5122015,11,173.5714286,NA,173.5714286
108N06021,5122015,12,180.3333333,186,185.5
108N06021,5122015,13,182,191,179
108N06021,5122015,14,185,178,192
108N06021,5122015,15,180.1111111,178.25,181.6
108N06021,5122015,16,206,212.75,206.3333333
108N06021,5122015,17,283.25,182.5,384
108N06021,5122015,18,178,178,NA
108N06021,5122015,19,NA,NA,NA
108N06021,5122015,20,NA,NA,NA
108N06021,5122015,21,NA,NA,NA
108N06021,5122015,22,183.4,180.3333333,188
108N06021,5122015,23,187,186,187
108N06021,5132015,0,NA,NA,NA
108N06021,5132015,1,193,207,179
108N06021,5132015,2,200.5,205,196
108N06021,5132015,3,NA,NA,NA
108N06021,5132015,4,NA,NA,NA
108N06021,5132015,5,173,NA,173
108N06021,5132015,6,198.5,198.5,NA
108N06021,5132015,7,182.5,184.3333333,177
108N06021,5132015,8,185.3333333,183,194
108N06021,5132015,9,162.3333333,158,171
108N06021,5132015,10,195.5,181,210
108N06021,5132015,11,192.25,191.875,174
108N06021,5132015,12,193.5,193.5,NA
108N06021,5132015,13,181.6666667,164,190.5
108N06021,5132015,14,173.6666667,173.6666667,NA
108N06021,5132015,15,203,176,206.75
108N06021,5132015,16,180.3333333,182,177
108N06021,5132015,17,179.6,172.25,192
108N06021,5132015,18,159,NA,159
108N06021,5132015,19,177,NA,177
108N06021,5132015,20,187,NA,187
108N06021,5132015,21,188,188,NA
108N06021,5132015,22,169,NA,169
108N06021,5132015,23,173,NA,173
108N06021,5142015,0,NA,NA,NA
108N06021,5142015,1,NA,NA,NA
108N06021,5142015,2,179.75,NA,179.75
108N06021,5142015,3,NA,NA,NA
108N06021,5142015,4,NA,NA,NA
108N06021,5142015,5,180.3333333,172.5,184
108N06021,5142015,6,175.6,167,177.75
108N06021,5142015,7,185,191.5,180.6666667
108N06021,5142015,8,192,192,NA
108N06021,5142015,9,173.6666667,171.4,185
108N06021,5142015,10,260,260,NA
108N06021,5142015,11,182,NA,182
108N06021,5142015,12,196.1428571,219.6,215.75
108N06021,5142015,13,210.6,427,194.25
108N06021,5142015,14,187.8,185.5,197
108N06021,5142015,15,188.6666667,181,203
108N06021,5142015,16,175.5,176.6666667,175.25
108N06021,5142015,17,173,173,NA
108N06021,5142015,18,183.3333333,183.3333333,190
108N06021,5142015,19,173,NA,173
108N06021,5142015,20,172.6666667,171,176
108N06021,5142015,21,NA,NA,NA
108N06021,5142015,22,189,189.6666667,187
108N06021,5142015,23,NA,NA,NA
108N06021,5152015,0,183,NA,183
108N06021,5152015,1,189,189,NA
108N06021,5152015,2,173,NA,173
108N06021,5152015,3,NA,NA,NA
108N06021,5152015,4,NA,NA,NA
108N06021,5152015,5,NA,NA,NA
108N06021,5152015,6,186.8,175.25,211.5
108N06021,5152015,7,185,185,NA
108N06021,5152015,8,178.5,184,176.6666667
108N06021,5152015,9,174,179,164
108N06021,5152015,10,168,168,NA
108N06021,5152015,11,190.3333333,188,189.25
108N06021,5152015,12,173,173.75,172
108N06021,5152015,13,183.8,180.3333333,189
108N06021,5152015,14,203,164,222.5
108N06021,5152015,15,179.6666667,179.6666667,NA
108N06021,5152015,16,184.5,175,194
108N06021,5152015,17,169.6666667,171,169
108N06021,5152015,18,356,445.5,177
108N06021,5152015,19,184.25,183.6666667,186
108N06021,5152015,20,185.6666667,193,171
108N06021,5152015,21,173,173,NA
108N06021,5152015,22,NA,NA,NA
108N06021,5152015,23,190,NA,190
108N06021,5162015,0,167,NA,167
108N06021,5162015,1,NA,NA,NA
108N06021,5162015,2,NA,NA,NA
108N06021,5162015,3,188,188,NA
108N06021,5162015,4,NA,NA,NA
108N06021,5162015,5,NA,NA,NA
108N06021,5162015,6,NA,NA,NA
108N06021,5162015,7,187,NA,187
108N06021,5162015,8,171.6666667,165.5,184
108N06021,5162015,9,166,NA,166
108N06021,5162015,10,187,NA,187
108N06021,5162015,11,191.6666667,191.6666667,NA
108N06021,5162015,12,146,146,NA
108N06021,5162015,13,177,NA,177
108N06021,5162015,14,NA,NA,NA
108N06021,5162015,15,186.3333333,179,190
108N06021,5162015,16,NA,NA,NA
108N06021,5162015,17,177,177,NA
108N06021,5162015,18,171,173,167
108N06021,5162015,19,NA,NA,NA
108N06021,5162015,20,NA,NA,NA
108N06021,5162015,21,187,187,NA
108N06021,5162015,22,NA,NA,NA
108N06021,5162015,23,NA,NA,NA
108N06021,5172015,0,185,NA,185
108N06021,5172015,1,NA,NA,NA
108N06021,5172015,2,NA,NA,NA
108N06021,5172015,3,NA,NA,NA
108N06021,5172015,4,228,228,NA
108N06021,5172015,5,162,NA,162
108N06021,5172015,6,NA,NA,NA
108N06021,5172015,7,164,NA,164
108N06021,5172015,8,177,NA,177
108N06021,5172015,9,169,169,NA
108N06021,5172015,10,NA,NA,NA
108N06021,5172015,11,169,169,NA
108N06021,5172015,12,167,167,NA
108N06021,5172015,13,NA,NA,NA
108N06021,5172015,14,173,173,NA
108N06021,5172015,15,173,NA,173
108N06021,5172015,16,NA,NA,NA
108N06021,5172015,17,173.6666667,175,173
108N06021,5172015,18,210.6666667,223,186
108N06021,5172015,19,NA,NA,NA
108N06021,5172015,20,172,172,NA
108N06021,5172015,21,NA,NA,NA
108N06021,5172015,22,NA,NA,NA
108N06021,5172015,23,194,NA,194
108N06021,5182015,0,NA,NA,NA
108N06021,5182015,1,182.3333333,182.3333333,NA
108N06021,5182015,2,261,261,NA
108N06021,5182015,3,190,190.5,177
108N06021,5182015,4,167,NA,167
108N06021,5182015,5,NA,NA,NA
108N06021,5182015,6,182,182,NA
108N06021,5182015,7,192.6,213.5,178
108N06021,5182015,8,179,179,NA
108N06021,5182015,9,217,NA,217
108N06021,5182015,10,165.5,166,164
108N06021,5182015,11,170,167,173
108N06021,5182015,12,211.5,173,250
108N06021,5182015,13,173.5,180,167
108N06021,5182015,14,306.1666667,365.25,188
108N06021,5182015,15,196,191,199.3333333
108N06021,5182015,16,174,172.3333333,179
108N06021,5182015,17,179,179,NA
108N06021,5182015,18,198,198,NA
108N06021,5182015,19,182.3333333,178,191
108N06021,5182015,20,179,179,NA
108N06021,5182015,21,199,199,NA
108N06021,5182015,22,NA,NA,NA
108N06021,5182015,23,NA,NA,NA
108N06021,5192015,0,197,NA,197
108N06021,5192015,1,171,NA,171
108N06021,5192015,2,172,NA,172
108N06021,5192015,3,NA,NA,NA
108N06021,5192015,4,NA,NA,NA
108N06021,5192015,5,183.3333333,180,185
108N06021,5192015,6,185.5,185.5,NA
108N06021,5192015,7,176.6666667,176.6666667,NA
108N06021,5192015,8,179.3333333,175,181.5
108N06021,5192015,9,172.25,172.25,NA
108N06021,5192015,10,207.25,219.3333333,182.5
108N06021,5192015,11,180.1666667,NA,180.1666667
108N06021,5192015,12,176,174.5,179
108N06021,5192015,13,186,185,187
108N06021,5192015,14,182.3333333,180.75,186.6666667
108N06021,5192015,15,175.2857143,167.8,189.5
108N06021,5192015,16,201.8333333,179,206.4
108N06021,5192015,17,166.8,164,168.6666667
108N06021,5192015,18,173,NA,173
108N06021,5192015,19,185,NA,185
108N06021,5192015,20,189.3333333,169,199.5
108N06021,5192015,21,170.5,169,172
108N06021,5192015,22,180.3333333,182,177
108N06021,5192015,23,NA,NA,NA
108N06021,5202015,0,NA,NA,NA
108N06021,5202015,1,NA,NA,NA
108N06021,5202015,2,168,NA,168
108N06021,5202015,3,NA,NA,NA
108N06021,5202015,4,197,NA,197
108N06021,5202015,5,196.5,NA,196.5
108N06021,5202015,6,186,NA,186
108N06021,5202015,7,176,167.3333333,196
108N06021,5202015,8,173.6666667,173.6666667,NA
108N06021,5202015,9,190,190,NA
108N06021,5202015,10,182.6666667,183,185.2
108N06021,5202015,11,184,163.3333333,199
108N06021,5202015,12,227.5,286,169
108N06021,5202015,13,173,173,173
108N06021,5202015,14,188.2,182.5,192
108N06021,5202015,15,360,693,194.2
108N06021,5202015,16,183.5,190,177
108N06021,5202015,17,180,180,NA
108N06021,5202015,18,181.1666667,177.75,182.6666667
108N06021,5202015,19,160,156,164
108N06021,5202015,20,186.6666667,175,192.5
108N06021,5202015,21,192,194,190
108N06021,5202015,22,192,192,NA
108N06021,5202015,23,179,NA,179
108N06021,5212015,0,190,190,NA
108N06021,5212015,1,208.5,225,192
108N06021,5212015,2,179,NA,179
108N06021,5212015,3,NA,NA,NA
108N06021,5212015,4,213,213,NA
108N06021,5212015,5,174,169,179
108N06021,5212015,6,183,183,NA
108N06021,5212015,7,185.4285714,179.4,192.25
108N06021,5212015,8,180.6,180,183
108N06021,5212015,9,177.5,172.75,194
108N06021,5212015,10,178,182.5,175
108N06021,5212015,11,184.875,191.3333333,186.1666667
108N06021,5212015,12,273,359,186.25
108N06021,5212015,13,180.25,187,177
108N06021,5212015,14,195,NA,195
108N06021,5212015,15,231,277,185
108N06021,5212015,16,183,183,NA
108N06021,5212015,17,NA,NA,NA
108N06021,5212015,18,176.75,175,188.5
108N06021,5212015,19,172.6666667,177,164
108N06021,5212015,20,183.5,NA,183.5
108N06021,5212015,21,NA,NA,NA
108N06021,5212015,22,198.5,198.5,NA
108N06021,5212015,23,171,NA,171
108N06021,5222015,0,NA,NA,NA
108N06021,5222015,1,NA,NA,NA
108N06021,5222015,2,NA,NA,NA
108N06021,5222015,3,177,NA,177
108N06021,5222015,4,173,NA,173
108N06021,5222015,5,NA,NA,NA
108N06021,5222015,6,174,167,188
108N06021,5222015,7,171.3333333,171.3333333,NA
108N06021,5222015,8,NA,NA,NA
108N06021,5222015,9,168,168,NA
108N06021,5222015,10,185.5,184.5,186
108N06021,5222015,11,186.8571429,183,188.4
108N06021,5222015,12,182.3333333,NA,182.3333333
108N06021,5222015,13,264.2,173,287
108N06021,5222015,14,184.6666667,228,179.6666667
108N06021,5222015,15,185,185,NA
108N06021,5222015,16,180,180,NA
108N06021,5222015,17,197.25,201,193.5
108N06021,5222015,18,NA,NA,NA
108N06021,5222015,19,238.75,246.3333333,216
108N06021,5222015,20,170,173,167
108N06021,5222015,21,177.6666667,177.6666667,NA
108N06021,5222015,22,NA,NA,NA
108N06021,5222015,23,181,181,NA
108N06021,5232015,0,NA,NA,NA
108N06021,5232015,1,NA,NA,NA
108N06021,5232015,2,NA,NA,NA
108N06021,5232015,3,192,192,NA
108N06021,5232015,4,NA,NA,NA
108N06021,5232015,5,NA,NA,NA
108N06021,5232015,6,198.5,225,172
108N06021,5232015,7,NA,NA,NA
108N06021,5232015,8,NA,NA,NA
108N06021,5232015,9,165,NA,165
108N06021,5232015,10,165.6,151,186.3333333
108N06021,5232015,11,NA,NA,NA
108N06021,5232015,12,NA,NA,NA
108N06021,5232015,13,190,NA,190
108N06021,5232015,14,217.6666667,NA,217.6666667
108N06021,5232015,15,180,NA,180
108N06021,5232015,16,NA,NA,NA
108N06021,5232015,17,NA,NA,NA
108N06021,5232015,18,174.5,164,185
108N06021,5232015,19,156,156,NA
108N06021,5232015,20,NA,NA,NA
108N06021,5232015,21,175,175,NA
108N06021,5232015,22,NA,NA,NA
108N06021,5232015,23,NA,NA,NA
108N06021,5242015,0,NA,NA,NA
108N06021,5242015,1,NA,NA,NA
108N06021,5242015,2,NA,NA,NA
108N06021,5242015,3,NA,NA,NA
108N06021,5242015,4,NA,NA,NA
108N06021,5242015,5,NA,NA,NA
108N06021,5242015,6,190,179.5,200.5
108N06021,5242015,7,NA,NA,NA
108N06021,5242015,8,NA,NA,NA
108N06021,5242015,9,NA,NA,NA
108N06021,5242015,10,197,NA,197
108N06021,5242015,11,178.5,179,178
108N06021,5242015,12,177,NA,177
108N06021,5242015,13,NA,NA,NA
108N06021,5242015,14,NA,NA,NA
108N06021,5242015,15,204.75,185.5,224
108N06021,5242015,16,197,NA,197
108N06021,5242015,17,179,NA,179
108N06021,5242015,18,187,NA,187
108N06021,5242015,19,173,NA,173
108N06021,5242015,20,166,166,NA
108N06021,5242015,21,NA,NA,NA
108N06021,5242015,22,NA,NA,NA
108N06021,5242015,23,175,175,NA
108N06021,5252015,0,190,190,NA
108N06021,5252015,1,NA,NA,NA
108N06021,5252015,2,NA,NA,NA
108N06021,5252015,3,NA,NA,NA
108N06021,5252015,4,NA,NA,NA
108N06021,5252015,5,NA,NA,NA
108N06021,5252015,6,171,171,NA
108N06021,5252015,7,NA,NA,NA
108N06021,5252015,8,NA,NA,NA
108N06021,5252015,9,187,187,NA
108N06021,5252015,10,NA,NA,NA
108N06021,5252015,11,186,186,NA
108N06021,5252015,12,NA,NA,NA
108N06021,5252015,13,199,199,NA
108N06021,5252015,14,175,175,NA
108N06021,5252015,15,183,NA,183
108N06021,5252015,16,164,164,NA
108N06021,5252015,17,179,171.5,194
108N06021,5252015,18,235,NA,235
108N06021,5252015,19,173,NA,173
108N06021,5252015,20,177,NA,177
108N06021,5252015,21,176,176,NA
108N06021,5252015,22,NA,NA,NA
108N06021,5252015,23,183,183,NA
108N06021,5262015,0,176,176,NA
108N06021,5262015,1,NA,NA,NA
108N06021,5262015,2,177,NA,177
108N06021,5262015,3,NA,NA,NA
108N06021,5262015,4,190,190,NA
108N06021,5262015,5,175.5,179.5,171.5
108N06021,5262015,6,175,175,NA
108N06021,5262015,7,177,177,184
108N06021,5262015,8,194.8,200.5,173
108N06021,5262015,9,186.6666667,181,189.5
108N06021,5262015,10,193,207.5,178.5
108N06021,5262015,11,190.8888889,255.5,185.875
